# Experiment IPTS-16012 Run 137848
# Run start time: 2016-02-27T02:27:17.319875666
# Reduction time: Mon Feb 29 11:23:28 2016
# Mantid version: 3.6.20160226.2001
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B         PrimaryFrac 
# 137848    137836    1.23318        13.3001        16.7001      0.0080       0.0101       1.0          0.0          0.9840      
# 137849    137837    1.234          10.8096        14.2106      0.0095       0.0125       1.0          0.0          0.9732      
# 137850    137838    1.23378        7.85958        11.2606      0.0120       0.0172       4.3780       -1.187       0.9707      
# 137851    137839    1.23408        4.87003        8.27006      0.0163       0.0277       34.039       -0.000       0.9733      
# 137852    137840    1.41317        2.55002        5.95004      0.0260       0.0607       80.344       0.0008       0.9106      
# 137853    137840    2.77079        2.55002        5.95004      0.0510       0.1191       310.61       0.0073       0.8209      
# 137854    137840    5.45341        2.55002        5.95004      0.1004       0.2344       1395.8       0.0199       0.8081      
# dQ0[1/Angstrom] = 0.0004
# dQ/Q = 0.023
# Q[1/Angstrom] R delta_R Precision
0.0546509816211 8.27851590778e-05 1.31541863266e-05 0.00165697257728
0.0549242365292 9.31229965422e-05 1.3653936178e-05 0.00166325744017
0.0551988577118 9.89546178458e-05 1.35123710556e-05 0.00166957372737
0.0554748520004 0.000100850457056 1.40903097777e-05 0.00167592159601
0.0557522262604 9.15884383726e-05 1.26211627985e-05 0.00168230120399
0.0560309873917 7.19094640541e-05 1.11508727598e-05 0.00168871271001
0.0563111423286 9.49806635098e-05 1.34692337435e-05 0.00169515627356
0.0565926980403 8.30248681622e-05 1.21811246206e-05 0.00170163205493
0.0568756615305 8.4071291912e-05 1.18885661668e-05 0.0017081402152
0.0571600398381 9.30711353453e-05 1.30407241213e-05 0.00171468091628
0.0574458400373 9.05384886509e-05 1.29618582117e-05 0.00172125432086
0.0577330692375 8.30202621603e-05 1.26713234753e-05 0.00172786059246
0.0580217345837 9.93216372623e-05 1.37147031731e-05 0.00173449989543
0.0583118432566 6.96085720556e-05 1.10680395824e-05 0.0017411723949
0.0586034024729 7.58845218912e-05 1.25261008842e-05 0.00174787825688
0.0588964194853 8.0784468659e-05 1.2991124897e-05 0.00175461764816
0.0591909015827 7.98801313802e-05 1.24858615107e-05 0.0017613907364
0.0594868560906 6.67849335218e-05 1.13935094687e-05 0.00176819769008
0.0597842903711 7.29085462452e-05 1.23614241157e-05 0.00177503867853
0.0600832118229 7.87597445999e-05 1.31688979619e-05 0.00178191387193
0.060383627882 6.77024102281e-05 7.73502863834e-06 0.00178882344129
0.0606855460214 6.4521880717e-05 7.31540969522e-06 0.00179576755849
0.0609889737515 6.89900168593e-05 7.97214944348e-06 0.00180274639629
0.0612939186203 5.77027319937e-05 7.25140280968e-06 0.00180976012827
0.0616003882134 6.34181576373e-05 7.14291067089e-06 0.00181680892891
0.0619083901545 7.89338688139e-05 8.30466310668e-06 0.00182389297355
0.0622179321052 5.61351551334e-05 7.09469130519e-06 0.00183101243842
0.0625290217658 6.66394059387e-05 7.27990049015e-06 0.00183816750061
0.0628416668746 5.7025430017e-05 6.68343680484e-06 0.00184535833812
0.063155875209 5.75582959238e-05 6.79309058103e-06 0.00185258512981
0.063471654585 6.22258738617e-05 7.32831927202e-06 0.00185984805546
0.0637890128579 6.26570128523e-05 7.46260340353e-06 0.00186714729573
0.0641079579222 5.34355440287e-05 6.7022122849e-06 0.00187448303221
0.0644284977118 4.79169293588e-05 6.37520629979e-06 0.00188185544737
0.0647506402004 4.69769380409e-05 6.48279686621e-06 0.00188926472461
0.0650743934014 7.08625474934e-05 8.11143379244e-06 0.00189671104823
0.0653997653684 5.36347022347e-05 6.85032080996e-06 0.00190419460347
0.0657267641953 5.45587139418e-05 6.90398893834e-06 0.00191171557649
0.0660553980162 4.22214541724e-05 6.13434393742e-06 0.00191927415437
0.0663856750063 5.49006747595e-05 6.97217090317e-06 0.00192687052515
0.0667176033813 3.97176586631e-05 5.87433824006e-06 0.00193450487777
0.0670511913983 3.94924440928e-05 5.58459467771e-06 0.00194217740216
0.0673864473552 4.6945094982e-05 6.20886783057e-06 0.00194988828917
0.067723379592 5.46372456174e-05 6.24240561627e-06 0.00195763773062
0.06806199649 4.50834497618e-05 5.78282220274e-06 0.00196542591927
0.0684023064724 5.25940755362e-05 6.29695241264e-06 0.00197325304887
0.0687443180048 4.95751635842e-05 6.47907228037e-06 0.00198111931411
0.0690880395948 3.82759845197e-05 5.53516715224e-06 0.00198902491068
0.0694334797928 3.87675926752e-05 5.48995349663e-06 0.00199697003523
0.0697806471918 4.68285116879e-05 6.20705589809e-06 0.00200495488541
0.0701295504277 4.6325347497e-05 5.97743528398e-06 0.00201297965984
0.0704801981799 3.83043067944e-05 5.52808347409e-06 0.00202104455814
0.0708325991708 3.66942771395e-05 5.21170925129e-06 0.00202914978093
0.0711867621666 3.53360623685e-05 5.57440389973e-06 0.00203729552983
0.0715426959774 3.19886286538e-05 4.91229614343e-06 0.00204548200748
0.0719004094573 4.1769046453e-05 6.15162798484e-06 0.00205370941752
0.0722599115046 3.53981684875e-05 5.2388959856e-06 0.00206197796461
0.0726212110621 3.54404816265e-05 5.24489524217e-06 0.00207028785443
0.0729843171174 3.25573834604e-05 5.06651621863e-06 0.0020786392937
0.073349238703 3.821390248e-05 5.4804322401e-06 0.00208703249017
0.0737159848965 3.66739963347e-05 5.50201752354e-06 0.00209546765262
0.074084564821 3.21593624393e-05 5.31160911804e-06 0.00210394499088
0.0744549876451 3.80928243862e-05 6.14127780525e-06 0.00211246471584
0.0748272625834 2.563653093e-05 4.80561425929e-06 0.00212102703942
0.0752013988963 4.67411794114e-05 6.2932860701e-06 0.00212963217461
0.0755774058908 2.59045661387e-05 4.92115631381e-06 0.00213828033549
0.0759552929202 2.60957161671e-05 4.43739970273e-06 0.00214697173716
0.0763350693848 3.88266405466e-05 5.76363938577e-06 0.00215570659585
0.0767167447317 2.87655307687e-05 4.82321520199e-06 0.00216448512883
0.0771003284554 3.603156256e-05 5.39269293926e-06 0.00217330755447
0.0774858300977 2.51883838565e-05 4.61361908412e-06 0.00218217409225
0.0778732592482 3.05014230597e-05 5.27196740249e-06 0.00219108496271
0.0782626255444 2.79831189517e-05 4.60870038127e-06 0.00220004038752
0.0786539386721 2.95305372943e-05 4.75214554661e-06 0.00220904058946
0.0790472083655 2.42529981574e-05 4.76309372415e-06 0.00221808579241
0.0794424444073 2.44929648276e-05 4.32346096275e-06 0.00222717622137
0.0798396566294 2.86232768505e-05 4.67728282991e-06 0.00223631210248
0.0802388549125 2.91293718873e-05 4.77544586322e-06 0.00224549366299
0.0806400491871 3.06864769873e-05 4.85230731739e-06 0.0022547211313
0.081043249433 2.88834825877e-05 4.62278214126e-06 0.00226399473696
0.0814484656802 2.50251922134e-05 4.37384140748e-06 0.00227331471064
0.0818557080086 2.09654976004e-05 4.2383673721e-06 0.0022826812842
0.0822649865486 2.75674659265e-05 4.58312547244e-06 0.00229209469062
0.0826763114813 2.5983903517e-05 4.30776133653e-06 0.00230155516407
0.0830896930388 2.44308535029e-05 4.01841843498e-06 0.00231106293989
0.0835051415039 2.78861243649e-05 4.38547355459e-06 0.00232061825459
0.0839226672115 3.02867878015e-05 4.66655857065e-06 0.00233022134586
0.0843422805475 2.38507917621e-05 4.08729770596e-06 0.00233987245259
0.0847639919503 2.99503047869e-05 4.62997692679e-06 0.00234957181486
0.08518781191 2.00396712536e-05 3.84828327281e-06 0.00235931967393
0.0856137509696 1.98663176841e-05 3.61186921221e-06 0.0023691162723
0.0860418197244 2.00010995386e-05 3.67419088762e-06 0.00237896185366
0.086472028823 1.81462824427e-05 4.06957289117e-06 0.00238885666293
0.0869043889671 1.5492265769e-05 3.73627136731e-06 0.00239880094624
0.087338910912 1.35390655984e-05 3.30909093509e-06 0.00240879495098
0.0877756054665 1.71240331687e-05 3.53938673871e-06 0.00241883892573
0.0882144834939 2.17585699721e-05 3.85642957719e-06 0.00242893312036
0.0886555559113 1.67392678822e-05 3.54927888699e-06 0.00243907778596
0.0890988336909 1.75383729703e-05 3.8072603776e-06 0.00244927317489
0.0895443278594 2.32477076816e-05 4.06775111485e-06 0.00245951954077
0.0899920494987 1.39838927361e-05 3.41335256806e-06 0.00246981713847
0.0904420097461 1.5307303648e-05 3.52144057434e-06 0.00248016622416
0.0908942197949 1.68258327674e-05 3.5630255454e-06 0.00249056705528
0.0913486908939 1.64310065889e-05 3.32684556138e-06 0.00250101989056
0.0918054343483 1.0882903845e-05 3.30090565263e-06 0.00251152499001
0.0922644615201 1.92740022462e-05 3.56373934223e-06 0.00252208261496
0.0927257838277 1.59150693058e-05 3.50744922826e-06 0.00253269302804
0.0931894127468 1.84409757663e-05 3.50335580899e-06 0.00254335649318
0.0936553598105 2.00454534037e-05 3.73445501363e-06 0.00255407327564
0.0941236366096 2.47655314629e-05 4.11284517814e-06 0.00256484364202
0.0945942547926 1.67205745568e-05 3.58889870933e-06 0.00257566786023
0.0950672260666 1.8741604356e-05 3.58661378387e-06 0.00258654619953
0.0955425621969 1.43634557214e-05 3.22470373517e-06 0.00259747893053
0.0960202750079 1.14372176654e-05 3.42859049161e-06 0.00260846632518
0.096500376383 1.16951843877e-05 3.01643249874e-06 0.00261950865681
0.0969828782649 9.77102987349e-06 2.96445485602e-06 0.00263060620009
0.0974677926562 1.39654929938e-05 3.19592578666e-06 0.00264175923109
0.0979551316195 6.30664045458e-06 3.03675741657e-06 0.00265296802725
0.0984449072776 9.5029628446e-06 2.94011415053e-06 0.00266423286738
0.098937131814 1.34886595637e-05 3.00439996817e-06 0.00267555403172
0.099431817473 1.47307143803e-05 3.18864710385e-06 0.00268693180188
0.0999289765604 7.88409374503e-06 2.83680021323e-06 0.00269836646089
0.100428621443 1.16553881666e-05 2.93433863032e-06 0.00270985829319
0.10093076455 1.32111279095e-05 1.75414717042e-06 0.00272140758466
0.101435418373 1.51648385319e-05 1.88294666836e-06 0.00273301462258
0.101942595465 1.26910218154e-05 1.7562119133e-06 0.0027446796957
0.102452308442 1.09069966849e-05 1.65918744898e-06 0.00275640309417
0.102964569985 1.02352858917e-05 1.67729271459e-06 0.00276818510965
0.103479392834 1.21315403804e-05 1.68532768676e-06 0.00278002603519
0.103996789799 1.40153608382e-05 1.81039985059e-06 0.00279192616537
0.104516773748 1.13312294296e-05 1.60889790056e-06 0.0028038857962
0.105039357616 1.29233732046e-05 1.79064405371e-06 0.00281590522518
0.105564554404 8.89755862533e-06 1.4983413821e-06 0.0028279847513
0.106092377177 9.60927105583e-06 1.62512810869e-06 0.00284012467506
0.106622839062 1.18629903479e-05 1.70010117138e-06 0.00285232529843
0.107155953258 1.00077817444e-05 1.59837818436e-06 0.00286458692493
0.107691733024 7.69478841046e-06 1.43338829614e-06 0.00287690985955
0.108230191689 8.85298066986e-06 1.49882860947e-06 0.00288929440885
0.108771342648 1.14571072644e-05 1.7055615942e-06 0.00290174088089
0.109315199361 1.20123827887e-05 1.68180218577e-06 0.0029142495853
0.109861775358 1.11089201761e-05 1.43918983829e-06 0.00292682083322
0.110411084234 1.00807668984e-05 1.64569432029e-06 0.00293945493739
0.110963139656 1.00005026152e-05 1.50321153352e-06 0.00295215221208
0.111517955354 1.03128672222e-05 1.73465916368e-06 0.00296491297314
0.112075545131 8.18990045394e-06 1.35921698425e-06 0.002977737538
0.112635922856 8.3228483996e-06 1.57470494862e-06 0.00299062622569
0.113199102471 7.40401390005e-06 1.49557967412e-06 0.00300357935682
0.113765097983 1.06502191711e-05 1.70385665482e-06 0.00301659725361
0.114333923473 8.56660119455e-06 1.32282303875e-06 0.00302968023987
0.11490559309 7.52537644054e-06 1.2648225285e-06 0.00304282864107
0.115480121056 1.01191288284e-05 1.69074137184e-06 0.00305604278428
0.116057521661 9.66203422735e-06 1.48573183404e-06 0.0030693229982
0.116637809269 7.17396785546e-06 1.46251554272e-06 0.00308266961319
0.117220998316 7.57067215251e-06 1.47945223873e-06 0.00309608296126
0.117807103307 9.90485606834e-06 1.60106646347e-06 0.00310956337606
0.118396138824 7.31392566432e-06 1.06148443316e-06 0.00312311119294
0.118988119518 7.36601444105e-06 9.87861889354e-07 0.00313672674891
0.119583060115 8.08442330451e-06 1.01733902516e-06 0.00315041038265
0.120180975416 7.7023244305e-06 1.07343791238e-06 0.00316416243457
0.120781880293 7.60188454342e-06 9.83830109134e-07 0.00317798324674
0.121385789694 6.50034776328e-06 8.99190043981e-07 0.00319187316297
0.121992718643 6.42185045122e-06 9.98909424975e-07 0.00320583252879
0.122602682236 5.57045900584e-06 8.99668286558e-07 0.00321986169143
0.123215695647 7.74636434988e-06 9.40872492489e-07 0.00323396099989
0.123831774126 5.68081968826e-06 8.55402075549e-07 0.00324813080489
0.124450932996 5.33403903831e-06 8.96513076004e-07 0.00326237145891
0.125073187661 8.00020960546e-06 1.06110321698e-06 0.00327668331621
0.1256985536 8.69014968988e-06 1.08836437762e-06 0.00329106673279
0.126327046368 7.85821840414e-06 9.75680453724e-07 0.00330552206645
0.126958681599 5.8466450254e-06 9.57844971557e-07 0.00332004967678
0.127593475007 5.12535430575e-06 9.38389384654e-07 0.00333464992517
0.128231442382 4.75942275689e-06 8.7350428538e-07 0.00334932317479
0.128872599594 6.17663932418e-06 1.00395029609e-06 0.00336406979067
0.129516962592 8.12910169615e-06 1.02670910526e-06 0.00337889013962
0.130164547405 6.4949694011e-06 9.84635503175e-07 0.00339378459032
0.130815370142 5.6812484744e-06 9.24575653552e-07 0.00340875351327
0.131469446993 5.59964991935e-06 8.83745455873e-07 0.00342379728084
0.132126794228 5.07468774396e-06 8.2173032063e-07 0.00343891626724
0.132787428199 5.05272877582e-06 8.31022238956e-07 0.00345411084858
0.13345136534 3.99322982664e-06 7.86834781186e-07 0.00346938140282
0.134118622167 5.12312073239e-06 8.00356505375e-07 0.00348472830984
0.134789215278 4.34650329694e-06 8.10033471815e-07 0.00350015195138
0.135463161354 4.33449381751e-06 7.99443304189e-07 0.00351565271114
0.136140477161 5.28662837761e-06 8.44926296185e-07 0.0035312309747
0.136821179547 6.00196955241e-06 8.65144968195e-07 0.00354688712957
0.137505285444 5.10884109813e-06 8.67517549829e-07 0.00356262156522
0.138192811872 5.08625700668e-06 8.11702356654e-07 0.00357843467304
0.138883775931 5.30833092075e-06 7.73302261018e-07 0.00359432684641
0.139578194811 4.48883182455e-06 8.4631351699e-07 0.00361029848064
0.140276085785 3.91091906001e-06 8.22420480642e-07 0.00362634997305
0.140977466213 4.15646883279e-06 7.61354403536e-07 0.00364248172291
0.141682353545 5.34487821024e-06 8.91782574499e-07 0.00365869413152
0.142390765312 4.5165060301e-06 7.98715555191e-07 0.00367498760218
0.143102719139 5.05709919948e-06 7.90085613402e-07 0.00369136254019
0.143818232735 4.85210649829e-06 8.2925618055e-07 0.00370781935289
0.144537323898 4.18972041172e-06 7.83052251365e-07 0.00372435844966
0.145260010518 2.86262455294e-06 7.06345699483e-07 0.00374098024191
0.14598631057 2.01550120701e-06 7.02668672332e-07 0.00375768514312
0.146716242123 6.33941828101e-06 9.00436585591e-07 0.00377447356883
0.147449823334 4.1224093641e-06 8.35649106351e-07 0.00379134593668
0.14818707245 3.97674535181e-06 7.79664931128e-07 0.00380830266636
0.148928007813 2.89965885267e-06 6.86457406831e-07 0.00382534417969
0.149672647852 4.61973046565e-06 7.63433300791e-07 0.00384247090059
0.150421011091 3.49452599183e-06 7.42038866907e-07 0.00385968325509
0.151173116146 3.17340882636e-06 7.05518746206e-07 0.00387698167137
0.151928981727 2.98255221526e-06 7.10805882423e-07 0.00389436657973
0.152688626636 2.6509711912e-06 6.53368400261e-07 0.00391183841262
0.153452069769 3.53749650979e-06 7.33070843252e-07 0.00392939760469
0.154219330118 2.88696279427e-06 6.75449088968e-07 0.00394704459271
0.154990426768 3.35172933218e-06 6.97770120614e-07 0.00396477981567
0.155765378902 2.86019119505e-06 6.74686309934e-07 0.00398260371475
0.156544205797 1.25813398253e-06 6.01945212312e-07 0.00400051673333
0.157326926826 2.94772929662e-06 6.72641430733e-07 0.00401851931699
0.15811356146 2.83992196069e-06 5.99685287029e-07 0.00403661191358
0.158904129267 2.64296278678e-06 6.44776371499e-07 0.00405479497315
0.159698649914 2.47095081983e-06 6.40189624463e-07 0.00407306894801
0.160497143163 1.17016872501e-06 5.55711535043e-07 0.00409143429275
0.161299628879 3.79948531982e-06 7.01775169049e-07 0.00410989146422
0.162106127023 3.12556972191e-06 6.31999988108e-07 0.00412844092154
0.162916657658 2.226393372e-06 5.70815431144e-07 0.00414708312614
0.163731240947 2.63737354038e-06 5.71104965347e-07 0.00416581854177
0.164549897151 2.54941609511e-06 6.03195542727e-07 0.00418464763448
0.165372646637 3.11858783143e-06 6.09471374878e-07 0.00420357087266
0.16619950987 3.09620605627e-06 6.17308521514e-07 0.00422258872702
0.16703050742 2.19786255795e-06 5.89112967808e-07 0.00424170167065
0.167865659957 3.29103901374e-06 6.32909551535e-07 0.00426091017901
0.168704988257 2.84344439697e-06 5.93770918826e-07 0.0042802147299
0.169548513198 1.45013344431e-06 5.1926533679e-07 0.00429961580355
0.170396255764 3.85507053916e-06 6.6965306252e-07 0.00431911388257
0.171248237043 2.6830075972e-06 5.64043032076e-07 0.00433870945198
0.172104478228 2.55825956158e-06 5.85308301543e-07 0.00435840299924
0.172965000619 2.25869471992e-06 5.50177911962e-07 0.00437819501424
0.173829825622 2.7242316318e-06 6.00053239059e-07 0.00439808598931
0.17469897475 2.35331031536e-06 5.22754168449e-07 0.00441807641926
0.175572469624 2.2544648437e-06 5.69754548929e-07 0.00443816680135
0.176450331972 2.95987060611e-06 5.90111585024e-07 0.00445835763536
0.177332583632 2.41629345415e-06 5.91992937031e-07 0.00447864942354
0.17821924655 2.61398804463e-06 6.04123681274e-07 0.00449904267065
0.179110342783 3.06369535572e-06 6.17732707928e-07 0.00451953788401
0.180005894497 2.32052499445e-06 5.6161316426e-07 0.00454013557343
0.180905923969 2.40581652779e-06 5.93985755788e-07 0.00456083625129
0.181810453589 2.62923978031e-06 5.50044100435e-07 0.00458164043255
0.182719505857 2.51347158743e-06 5.21058733916e-07 0.00460254863471
0.183633103386 1.35815045043e-06 4.6001938096e-07 0.00462356137789
0.184551268903 1.4867252649e-06 5.10360611917e-07 0.00464467918478
0.185474025248 2.76916127878e-06 5.83448677267e-07 0.0046659025807
0.186401395374 1.7880911067e-06 5.534978193e-07 0.0046872320936
0.187333402351 1.45351063703e-06 5.27889790723e-07 0.00470866825407
0.188270069363 1.00076174923e-06 5.50262720172e-07 0.00473021159534
0.18921141971 1.97359660015e-06 5.49388463205e-07 0.00475186265332
0.190157476808 1.73057215227e-06 5.34397998652e-07 0.00477362196659
0.191108264192 1.71525602116e-06 5.37498121347e-07 0.00479549007642
0.192063805513 1.87842327907e-06 5.13227184465e-07 0.0048174675268
0.193024124541 1.87784973813e-06 5.06134817712e-07 0.00483955486443
0.193989245163 2.45176411683e-06 5.54503719604e-07 0.00486175263876
0.194959191389 2.14024223788e-06 5.32201036829e-07 0.00488406140195
0.195933987346 1.70485914334e-06 5.28402982558e-07 0.00490648170896
0.196913657283 1.67036991567e-06 4.97536519726e-07 0.00492901411751
0.197898225569 2.07041622944e-06 5.0999178264e-07 0.00495165918809
0.198887716697 1.62107243732e-06 5.1532148838e-07 0.00497441748403
0.199882155281 1.56459788669e-06 4.76008233404e-07 0.00499728957145
0.200881566057 1.71444837071e-06 5.29763978022e-07 0.00502027601931
0.201885973887 2.36857951101e-06 5.46275867383e-07 0.00504337739941
0.202895403757 1.11952660286e-06 5.00557795922e-07 0.0050665942864
0.203909880776 7.58325573301e-07 5.14966452806e-07 0.00508992725784
0.204929430179 5.04493668587e-07 4.6916568928e-07 0.00511337689413
0.20595407733 2.13491256265e-06 5.36263443158e-07 0.0051369437786
0.206983847717 1.66309215425e-06 5.29871715168e-07 0.00516062849749
0.208018766956 1.11854854532e-06 4.98168356267e-07 0.00518443163998
0.20905886079 1.12329302425e-06 4.91069522443e-07 0.00520835379818
0.210104155094 3.09686025395e-06 5.84651268472e-07 0.00523239556717
0.21115467587 1.32531178001e-06 5.13717684104e-07 0.005256557545
0.212210449249 2.2352063847e-06 5.2072230212e-07 0.00528084033273
0.213271501495 7.5650786322e-07 5.45797953212e-07 0.00530524453439
0.214337859003 1.19779351186e-06 4.91830119001e-07 0.00532977075706
0.215409548298 1.33067000956e-06 4.15865997908e-07 0.00535441961085
0.216486596039 7.97771383819e-07 4.64487011774e-07 0.0053791917089
0.217569029019 1.09711996925e-06 5.21635655915e-07 0.00540408766745
0.218656874165 1.29300770057e-06 5.24825432051e-07 0.00542910810579
0.219750158535 1.29158916319e-06 5.30320463519e-07 0.00545425364631
0.224178234242 1.46227015323e-06 5.18773079084e-07 0.00555609938757
0.225299125414 1.47226507463e-06 4.50281404399e-07 0.00558187988451
0.226425621041 1.19427587727e-06 4.39065699616e-07 0.00560778928393
0.227557749146 1.25286852682e-06 4.93386363188e-07 0.00563382823035
0.228695537892 1.15078141086e-06 4.77752893475e-07 0.00565999737151
0.229839015581 7.98443594745e-07 4.71748350131e-07 0.00568629735836
